node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
110,6,0,-0.9070239121631806,-1,0.7919772481179381,1.0,-0.9456248889531297,0,0,0.0,0.0,0.0,10.0,0.5711335578725031,0.0,0.0,0.0,10.0,-0.9070239121631806,-1,6,1.0
111,6,0,-0.9386310031919047,-1,0.25628469440463497,0.6394048177559474,-0.9526648781435949,1,1,0.0,0.0,0.0,11.0,0.368953920218547,0.0,0.0,0.0,11.0,-0.9386310031919047,-1,6,0.6394048177559474
112,4,0,0.9525320784229323,1,0.4474249485783348,0.7169323497412038,0.9552358838657851,0,0,0.0,0.0,0.0,11.0,0.4256815971079451,0.0,0.0,0.0,11.0,0.9525320784229323,1,4,0.7169323497412038
113,0,0,0.960449059587377,1,0.7253234267163418,0.995194056029805,0.9568359436470572,0,0,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,0.960449059587377,1,0,0.995194056029805
114,8,0,0.9506664813636422,1,0.3704307863159093,0.7597995662638302,0.9548504802540696,1,1,0.0,0.0,0.0,11.0,0.44245494172189026,0.0,0.0,0.0,11.0,0.9506664813636422,1,8,0.7597995662638302
115,0,0,0.9712581801050791,1,0.6726757103833236,1.0,0.958963635467639,1,1,0.0,0.0,0.0,10.0,0.45016600268752216,0.0,0.0,0.0,10.0,0.9712581801050791,1,0,1.0
116,2,0,0.9715903385956179,1,0.42966989766815344,0.6600217060428205,0.9590613006413127,0,0,0.0,0.0,0.0,9.0,0.3880876174145138,0.0,0.0,0.0,9.0,0.9715903385956179,1,2,0.6600217060428205
117,1,0,-0.9283494563075009,-1,0.787987123934095,1.0,-0.9505234703569837,1,1,0.0,0.0,0.0,10.0,0.4933220958903637,0.0,0.0,0.0,10.0,-0.9283494563075009,-1,1,1.0
118,0,0,0.12416470709897073,1,0.7301179018542245,1.0,0.24334764561153988,1,1,0.0,0.0,0.0,9.5,0.44540312379302033,0.0,0.0,0.0,9.5,0.12416470709897073,1,0,1.0
119,3,0,-0.9361237283386254,-1,0.38079221459756923,0.6649683690500684,-0.9522000675068694,0,0,0.0,0.0,0.0,10.0,0.3991021082228805,0.0,0.0,0.0,10.0,-0.9361237283386254,-1,3,0.6649683690500684
120,1,0,-0.9072705641860972,-1,0.6621158681227132,1.0,-0.9455734151966076,1,1,0.0,0.0,0.0,11.0,0.4741161424464785,0.0,0.0,0.0,11.0,-0.9072705641860972,-1,1,1.0
121,2,0,-0.9333654339199682,-1,0.40211392629996123,0.6688195551971402,-0.9515405660041545,0,0,0.0,0.0,0.0,11.0,0.37253274872257286,0.0,0.0,0.0,11.0,-0.9333654339199682,-1,2,0.6688195551971402
