node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
309,2,0,0.8308180503327963,1,0.5639398011172579,0.922257154077258,0.9221994268871566,1,1,0.0,0.0,0.0,10.5,0.4511793726750619,0.0,0.0,0.0,10.5,0.8308180503327963,1,2,0.922257154077258
310,2,0,0.014089775700162002,1,0.4668128168064475,0.7326499752064476,0.028172094762558605,0,0,0.0,0.0,0.0,10.5,0.3991959014476997,0.0,0.0,0.0,10.5,0.014089775700162002,1,2,0.7326499752064476
311,1,0,-0.8423069500536806,-1,0.46571091273914156,0.8783337095391416,-0.9274543005101735,1,1,0.0,0.0,0.0,11.0,0.42515882595934323,0.0,0.0,0.0,11.0,-0.8423069500536806,-1,1,0.8783337095391416
312,3,0,-0.8366804581351266,-1,0.24307828541602755,0.6597707858960276,-0.925765366135897,1,1,0.0,0.0,0.0,10.5,0.3583139146049448,0.0,0.0,0.0,10.5,-0.8366804581351266,-1,3,0.6597707858960276
313,1,0,-0.8501917737424672,-1,0.6816513501273295,1.0,-0.9305369736636004,1,1,0.0,0.0,0.0,8.5,0.4933220958903637,0.0,0.0,0.0,8.5,-0.8501917737424672,-1,1,1.0
314,0,0,-0.8797582481388202,-1,0.7358314908519517,1.0,-0.9385890989879092,0,0,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,-0.8797582481388202,-1,0,1.0
315,3,0,-0.6771548811303119,-1,0.2066100004305371,0.5957024445905371,-0.851807916738992,1,1,0.0,0.0,0.0,11.0,0.3316764625892528,0.0,0.0,0.0,11.0,-0.6771548811303119,-1,3,0.5957024445905371
316,2,0,0.8578495732411161,1,0.30716250541827067,0.6539414570982707,0.9314194785197698,1,1,0.0,0.0,0.0,9.5,0.3497749428716834,0.0,0.0,0.0,9.5,0.8578495732411161,1,2,0.6539414570982707
317,3,0,-0.6275198204795934,-1,0.7423425132772874,0.9915677111529214,-0.8189284724207279,0,0,0.0,0.0,0.0,10.0,0.5210634026900545,0.0,0.0,0.0,10.0,-0.6275198204795934,-1,3,0.9915677111529214
318,3,0,-0.9406346179306256,-1,0.5296961676800349,0.9186824435200349,-0.9531160762692166,1,1,0.0,0.0,0.0,10.5,0.4522817750999788,0.0,0.0,0.0,10.5,-0.9406346179306256,-1,3,0.9186824435200349
319,2,0,-0.7150771799488942,-1,0.2900237469489261,0.7214573008689261,-0.8742623237618347,1,1,0.0,0.0,0.0,10.5,0.36976631184050707,0.0,0.0,0.0,10.5,-0.7150771799488942,-1,2,0.7214573008689261
320,1,0,-0.6987416264369031,-1,0.32167427156549533,0.6103161147654954,-0.8670469159684481,0,0,0.0,0.0,0.0,8.5,0.3801736534163276,0.0,0.0,0.0,8.5,-0.6987416264369031,-1,1,0.6103161147654954
321,1,0,0.9256366738118891,1,0.5959917465422686,0.8887718297422688,0.9495164028695599,0,0,0.0,0.0,0.0,9.5,0.48340167957395824,0.0,0.0,0.0,9.5,0.9256366738118891,1,1,0.8887718297422688
322,1,0,-0.8549602984191054,-1,0.6348900933481239,0.9409340560088744,-0.9314947144908522,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,-0.8549602984191054,-1,1,0.9409340560088744
323,3,0,-0.7404851712281997,-1,0.5596560851479613,0.8756604576279613,-0.8872328702444154,0,0,0.0,0.0,0.0,10.5,0.5139899024548772,0.0,0.0,0.0,10.5,-0.7404851712281997,-1,3,0.8756604576279613
324,2,0,0.895277642795716,1,0.7718890279475155,1.0,0.9423632927439863,1,1,0.0,0.0,0.0,8.0,0.5365779348668462,0.0,0.0,0.0,8.0,0.895277642795716,1,2,1.0
325,2,0,0.0869054934193402,1,0.49643816219706627,0.8031273909970663,0.17208159039067653,0,0,0.0,0.0,0.0,10.0,0.45719088970204913,0.0,0.0,0.0,10.0,0.0869054934193402,1,2,0.8031273909970663
326,2,0,0.18084579016092794,1,0.38016314728551603,0.6235540208855161,0.3467031532112336,0,0,0.0,0.0,0.0,9.5,0.3394391990167325,0.0,0.0,0.0,9.5,0.18084579016092794,1,2,0.6235540208855161
327,1,0,0.00018362359340280687,1,0.48633974598547797,0.757915420865478,0.0003672471702953446,0,0,0.0,0.0,0.0,8.5,0.43310077290689714,0.0,0.0,0.0,8.5,0.00018362359340280687,1,1,0.757915420865478
328,0,0,0.09750672189499779,1,0.4157997761999666,0.6621493032399667,0.19257834383506328,0,0,0.0,0.0,0.0,9.5,0.3158331978948992,0.0,0.0,0.0,9.5,0.09750672189499779,1,0,0.6621493032399667
329,3,0,0.8070689860259516,1,0.3346495356048118,0.5674942536848119,0.9144228785024549,0,0,0.0,0.0,0.0,8.5,0.3674304759659893,0.0,0.0,0.0,8.5,0.8070689860259516,1,3,0.5674942536848119
330,0,0,-0.7859225490904996,-1,0.22757794960408406,0.4950034139240841,-0.9071343785537898,0,0,0.0,0.0,0.0,11.0,0.24844085467479723,0.0,0.0,0.0,11.0,-0.7859225490904996,-1,0,0.4950034139240841
331,2,0,0.8101849893766615,1,0.41132749613907454,0.6936597790190746,0.914863421403044,0,0,0.0,0.0,0.0,10.0,0.3930613134358926,0.0,0.0,0.0,10.0,0.8101849893766615,1,2,0.6936597790190746
332,1,0,-0.8220580848668889,-1,0.6268456086258454,1.0,-0.9207034549794585,1,1,0.0,0.0,0.0,11.0,0.4646291938478426,0.0,0.0,0.0,11.0,-0.8220580848668889,-1,1,1.0
333,4,0,0.11492879049103834,1,0.2110626817251163,0.5061171713251162,0.22589320493017515,0,0,0.0,0.0,0.0,9.0,0.37285632774862754,0.0,0.0,0.0,9.0,0.11492879049103834,1,4,0.5061171713251162
334,3,0,0.05741268220175573,1,0.46350710792356087,0.838650009683561,0.11432335950097418,1,1,0.0,0.0,0.0,7.5,0.46979418731050154,0.0,0.0,0.0,7.5,0.05741268220175573,1,3,0.838650009683561
335,1,0,-0.7483849700453954,-1,0.5864056408699211,0.9381093874299211,-0.8907149865101095,1,1,0.0,0.0,0.0,11.0,0.37009646822318243,0.0,0.0,0.0,11.0,-0.7483849700453954,-1,1,0.9381093874299211
336,2,0,-0.6710032202193311,-1,0.5662424655045843,0.8196645557445844,-0.8500674287708506,0,0,0.0,0.0,0.0,9.0,0.4512278058305467,0.0,0.0,0.0,9.0,-0.6710032202193311,-1,2,0.8196645557445844
337,2,0,-0.7641472419942074,-1,0.6659890615332296,0.9434308116879129,-0.8979188435727727,0,0,0.0,0.0,0.0,11.0,0.5004803145079828,0.0,0.0,0.0,11.0,-0.7641472419942074,-1,2,0.9434308116879129
338,3,0,-0.8213357587697996,-1,0.6863118293958785,0.9529479962628649,-0.9204518291976831,0,0,0.0,0.0,0.0,11.0,0.5154444936936634,0.0,0.0,0.0,11.0,-0.8213357587697996,-1,3,0.9529479962628649
339,2,0,-0.7170543373434479,-1,0.6270234925516327,0.8601146259916327,-0.8773788520244546,0,0,0.0,0.0,0.0,8.0,0.4780654520748493,0.0,0.0,0.0,8.0,-0.7170543373434479,-1,2,0.8601146259916327
340,2,0,-0.8146826532020961,-1,0.2616786176868497,0.5498282548068497,-0.9184259524503062,0,0,0.0,0.0,0.0,10.0,0.35717376445936005,0.0,0.0,0.0,10.0,-0.8146826532020961,-1,2,0.5498282548068497
341,0,0,0.11297911243263684,1,0.48501346640261644,0.7738896417626164,0.22218958062154,0,0,0.0,0.0,0.0,10.5,0.3665530558777827,0.0,0.0,0.0,10.5,0.11297911243263684,1,0,0.7738896417626164
342,1,0,-0.8162907508594335,-1,0.5620435744925653,0.9862994618525653,-0.918672919648383,1,1,0.0,0.0,0.0,11.0,0.48103827860904574,0.0,0.0,0.0,11.0,-0.8162907508594335,-1,1,0.9862994618525653
343,2,0,0.8084174244534794,1,0.34733962328567103,0.707304387445671,0.9141877076077607,1,1,0.0,0.0,0.0,10.0,0.34292325048263633,0.0,0.0,0.0,10.0,0.8084174244534794,1,2,0.707304387445671
