node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
203,3,0,-0.7298542424148746,-1,0.5325713514358568,0.8244643127158569,-0.88163376137309,0,0,0.0,0.0,0.0,11.0,0.47470170837181175,0.0,0.0,0.0,11.0,-0.7298542424148746,-1,3,0.8244643127158569
204,3,0,-0.7213058471773375,-1,0.5731172183926043,0.8614582513526045,-0.877565266003266,0,0,0.0,0.0,0.0,10.5,0.4889316164289334,0.0,0.0,0.0,10.5,-0.7213058471773375,-1,3,0.8614582513526045
205,1,0,-0.7363775176755621,-1,0.566201233274108,0.9471080671941081,-0.8855524259162694,1,1,0.0,0.0,0.0,10.0,0.4345108403828537,0.0,0.0,0.0,10.0,-0.7363775176755621,-1,1,0.9471080671941081
206,2,0,0.828912719432578,1,0.5741278217856476,0.8764516259456476,0.9219122168478864,0,0,0.0,0.0,0.0,9.5,0.5096338750798464,0.0,0.0,0.0,9.5,0.828912719432578,1,2,0.8764516259456476
207,2,0,-0.8799667618508813,-1,0.28104787533051445,0.7056639649305144,-0.938645627266411,1,1,0.0,0.0,0.0,10.5,0.39968738729291664,0.0,0.0,0.0,10.5,-0.8799667618508813,-1,2,0.7056639649305144
208,2,0,0.8243427490157335,1,0.6161242817520318,0.9510118900720319,0.9205118031757409,1,1,0.0,0.0,0.0,9.0,0.4528086364052288,0.0,0.0,0.0,9.0,0.8243427490157335,1,2,0.9510118900720319
209,2,0,-0.7282807609738251,-1,0.604850213828134,1.0,-0.8818788786861994,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.7282807609738251,-1,2,1.0
210,2,0,0.7723181247551656,1,0.60955287333013,0.86499966757013,0.8985901076245661,0,0,0.0,0.0,0.0,11.0,0.45050235544602724,0.0,0.0,0.0,11.0,0.7723181247551656,1,2,0.86499966757013
211,1,0,-0.8256452766054657,-1,0.24444233164322382,0.5284425466832239,-0.921941805645922,0,0,0.0,0.0,0.0,11.0,0.30391662514443496,0.0,0.0,0.0,11.0,-0.8256452766054657,-1,1,0.5284425466832239
212,2,0,0.8448544734211724,1,0.4681033054484916,0.8314575710484916,0.9271312460008706,1,1,0.0,0.0,0.0,10.0,0.39707520309693833,0.0,0.0,0.0,10.0,0.8448544734211724,1,2,0.8314575710484916
213,2,0,0.8363293917536597,1,0.4454210792274379,0.6632838683474379,0.9246511200096251,0,0,0.0,0.0,0.0,9.0,0.3604972865770284,0.0,0.0,0.0,9.0,0.8363293917536597,1,2,0.6632838683474379
214,1,0,0.8382243927397047,1,0.2520268901859195,0.5363133337059195,0.9249247150176715,0,0,0.0,0.0,0.0,10.0,0.3070864783451161,0.0,0.0,0.0,10.0,0.8382243927397047,1,1,0.5363133337059195
215,3,0,-0.8500342958389749,-1,0.33342075673808647,0.4935546037780865,-0.9318315570145735,0,0,0.0,0.0,0.0,4.5,0.35373382387549884,0.0,0.0,0.0,4.5,-0.8500342958389749,-1,3,0.4935546037780865
216,4,0,0.8213510668520972,1,0.4645775790788221,0.7382831125188222,0.9188129763283736,0,0,0.0,0.0,0.0,10.5,0.43789094615327584,0.0,0.0,0.0,10.5,0.8213510668520972,1,4,0.7382831125188222
217,1,0,0.7493220733449208,1,0.6457437859148494,0.9963145686348494,0.8892387237182716,1,1,0.0,0.0,0.0,9.0,0.4583949572110705,0.0,0.0,0.0,9.0,0.7493220733449208,1,1,0.9963145686348494
218,3,0,-0.8689669826341893,-1,0.342237246190798,0.647264809710798,-0.9355937573583848,0,0,0.0,0.0,0.0,10.5,0.4049756636146204,0.0,0.0,0.0,10.5,-0.8689669826341893,-1,3,0.647264809710798
219,1,0,-0.6924876985931803,-1,0.697849946074947,0.9787099676449683,-0.8615744846163919,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,-0.6924876985931803,-1,1,0.9787099676449683
220,1,0,0.759403942576519,1,0.5274789714436781,0.8253699717636781,0.8936512365627112,0,0,0.0,0.0,0.0,9.5,0.436164874223492,0.0,0.0,0.0,9.5,0.759403942576519,1,1,0.8253699717636781
221,2,0,0.7751724427344538,1,0.6562530111107705,0.9072525293330472,0.9004852740354049,0,0,0.0,0.0,0.0,10.0,0.4888534281493927,0.0,0.0,0.0,10.0,0.7751724427344538,1,2,0.9072525293330472
222,2,0,0.04306173422657711,1,0.4835335900021143,0.8669495516021143,0.08591116516270372,1,1,0.0,0.0,0.0,10.0,0.4256516906798356,0.0,0.0,0.0,10.0,0.04306173422657711,1,2,0.8669495516021143
223,0,0,0.7630581230341037,1,0.49951653525333406,0.822261049813334,0.8969322681363707,1,1,0.0,0.0,0.0,7.5,0.34558118985833924,0.0,0.0,0.0,7.5,0.7630581230341037,1,0,0.822261049813334
224,3,0,0.8778597703062407,1,0.5718316336277842,0.8525136278677842,0.9372177359466887,0,0,0.0,0.0,0.0,10.0,0.5022348613393175,0.0,0.0,0.0,10.0,0.8778597703062407,1,3,0.8525136278677842
225,0,0,0.8635468083781449,1,0.7567823648994947,1.0,0.9327674552241654,0,0,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,0.8635468083781449,1,0,1.0
226,1,0,-1.0,-1,0.49508754884774603,0.8038058746077461,-0.9640275800758169,0,0,0.0,0.0,0.0,10.0,0.43380997781552266,0.0,0.0,0.0,10.0,-1.0,-1,1,0.8038058746077461
227,0,0,-0.7012217503917738,-1,0.5171945228649746,0.7666761484649746,-0.8670422589342437,0,0,0.0,0.0,0.0,10.0,0.3393073224182085,0.0,0.0,0.0,10.0,-0.7012217503917738,-1,0,0.7666761484649746
228,4,0,-0.6884561153864279,-1,0.5611981781165178,0.8768587323565179,-0.8587366801889031,0,0,0.0,0.0,0.0,11.0,0.5282171601837169,0.0,0.0,0.0,11.0,-0.6884561153864279,-1,4,0.8768587323565179
229,3,0,-0.8837175830664235,-1,0.6425090823786355,1.0,-0.9397321721375334,1,1,0.0,0.0,0.0,10.0,0.5711335578725031,0.0,0.0,0.0,10.0,-0.8837175830664235,-1,3,1.0
230,1,0,0.09883235487546414,1,0.2431102012917406,0.5995196374517406,0.19512997505562477,1,1,0.0,0.0,0.0,10.5,0.31389210496019104,0.0,0.0,0.0,10.5,0.09883235487546414,1,1,0.5995196374517406
231,0,0,0.826441108971616,1,0.5094124631131833,0.7944020259931833,0.9204647004805279,0,0,0.0,0.0,0.0,11.0,0.3727108844195954,0.0,0.0,0.0,11.0,0.826441108971616,1,0,0.7944020259931833
232,4,0,-0.8072074896120018,-1,0.48895495352362617,0.7525717829636261,-0.9159119737834017,0,0,0.0,0.0,0.0,9.5,0.4597756475292128,0.0,0.0,0.0,9.5,-0.8072074896120018,-1,4,0.7525717829636261
233,0,0,0.7580761856324848,1,0.7530109905425424,1.0,0.8919476896072874,1,1,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,0.7580761856324848,1,0,1.0
234,2,0,-0.7909073760358134,-1,0.4961039482618047,0.8742814740218048,-0.9091298862516942,1,1,0.0,0.0,0.0,11.0,0.425420358795667,0.0,0.0,0.0,11.0,-0.7909073760358134,-1,2,0.8742814740218048
235,2,0,-0.768375800209845,-1,0.48099232081659865,0.7508909499365987,-0.899773656366366,0,0,0.0,0.0,0.0,11.0,0.40974565605500474,0.0,0.0,0.0,11.0,-0.768375800209845,-1,2,0.7508909499365987
236,2,0,0.8656350984065622,1,0.7773199931208212,1.0,0.9335239261617249,1,1,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,0.8656350984065622,1,2,1.0
237,2,0,-0.7531528622444874,-1,0.470345878160529,0.7040315152805291,-0.893804260593833,0,0,0.0,0.0,0.0,9.5,0.3876647563649515,0.0,0.0,0.0,9.5,-0.7531528622444874,-1,2,0.7040315152805291
238,1,0,0.7606880111644821,1,0.3085306581932542,0.6150356693932543,0.8931958172273916,0,0,0.0,0.0,0.0,11.0,0.35158362098461876,0.0,0.0,0.0,11.0,0.7606880111644821,1,1,0.6150356693932543
239,2,0,-0.8927896225266398,-1,0.33014967368347303,0.695689134803473,-0.9423219722590604,1,1,0.0,0.0,0.0,8.5,0.38316167200381657,0.0,0.0,0.0,8.5,-0.8927896225266398,-1,2,0.695689134803473
240,0,0,0.909836261557345,1,0.2571125230021845,0.4783107156421846,0.9465934247937071,0,0,0.0,0.0,0.0,5.0,0.2886795890979399,0.0,0.0,0.0,5.0,0.909836261557345,1,0,0.4783107156421846
241,1,0,0.8321493276673096,1,0.20034087755536667,0.4825490106753667,0.9226646357091506,0,0,0.0,0.0,0.0,10.5,0.2857403488058066,0.0,0.0,0.0,10.5,0.8321493276673096,1,1,0.4825490106753667
242,1,0,-0.7125657559746686,-1,0.4591673966002892,0.8419073543602893,-0.8725279109786511,1,1,0.0,0.0,0.0,11.0,0.38986443808989213,0.0,0.0,0.0,11.0,-0.7125657559746686,-1,1,0.8419073543602893
243,1,0,0.768757228017924,1,0.661545548778933,0.889594659818933,0.8979528991687437,0,0,0.0,0.0,0.0,9.5,0.4403577643398985,0.0,0.0,0.0,9.5,0.768757228017924,1,1,0.889594659818933
244,0,0,-0.8549755034002944,-1,0.6400798656799016,1.0,-0.931392997535906,1,1,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,-0.8549755034002944,-1,0,1.0
245,2,0,0.8504014492600754,1,0.21928945268171013,0.48405505652171016,0.9297747111664226,0,0,0.0,0.0,0.0,7.5,0.33644418734488424,0.0,0.0,0.0,7.5,0.8504014492600754,1,2,0.48405505652171016
246,0,0,-0.7231054906960612,-1,0.5419897421564198,0.8453576679164199,-0.8781540696199005,0,0,0.0,0.0,0.0,11.0,0.4063047134738713,0.0,0.0,0.0,11.0,-0.7231054906960612,-1,0,0.8453576679164199
247,1,0,-0.7042044694192373,-1,0.29256987524808564,0.5675600166880858,-0.8682968534868668,0,0,0.0,0.0,0.0,10.5,0.3137529518008392,0.0,0.0,0.0,10.5,-0.7042044694192373,-1,1,0.5675600166880858
248,3,0,-0.7457989049747987,-1,0.7646457708588186,1.0,-0.8894882276204118,0,0,0.0,0.0,0.0,11.0,0.5365779348668462,0.0,0.0,0.0,11.0,-0.7457989049747987,-1,3,1.0
249,3,0,-0.716334532290966,-1,0.3004189997865076,0.6378476436265076,-0.8757145448645102,1,1,0.0,0.0,0.0,9.5,0.3375473441896175,0.0,0.0,0.0,9.5,-0.716334532290966,-1,3,0.6378476436265076
250,2,0,0.804429601809123,1,0.5759835306184891,0.8117082384584892,0.912892085617977,0,0,0.0,0.0,0.0,9.5,0.4359008099809694,0.0,0.0,0.0,9.5,0.804429601809123,1,2,0.8117082384584892
251,1,0,0.051703570047231376,1,0.3957430172984341,0.6710233091384341,0.10304013101250402,0,0,0.0,0.0,0.0,9.5,0.37622215974735257,0.0,0.0,0.0,9.5,0.051703570047231376,1,1,0.6710233091384341
252,5,0,0.8132464184332958,1,0.5849367955786113,1.0,0.9155899900889976,1,1,0.0,0.0,0.0,11.0,0.5489471660559099,0.0,0.0,0.0,11.0,0.8132464184332958,1,5,1.0
253,1,0,-0.6892063206924316,-1,0.44735515787844515,0.8354313332384452,-0.8601016564098073,1,1,0.0,0.0,0.0,10.0,0.41213869054623853,0.0,0.0,0.0,10.0,-0.6892063206924316,-1,1,0.8354313332384452
254,2,0,0.7772058713587411,1,0.655785831383837,1.0,0.9016965182162628,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,0.7772058713587411,1,2,1.0
255,2,0,-0.7344316363226638,-1,0.33840747519671477,0.6058860236767148,-0.8839406618491703,0,0,0.0,0.0,0.0,11.0,0.3469302914301332,0.0,0.0,0.0,11.0,-0.7344316363226638,-1,2,0.6058860236767148
256,4,0,0.9356307912801379,1,0.7434751117485561,1.0,0.9521440343641308,1,1,0.0,0.0,0.0,6.0,0.5365779348668462,0.0,0.0,0.0,6.0,0.9356307912801379,1,4,1.0
257,3,0,-0.863270169680032,-1,0.5001257895880113,0.8684742363080113,-0.9341607801936845,1,1,0.0,0.0,0.0,9.5,0.48144210342726373,0.0,0.0,0.0,9.5,-0.863270169680032,-1,3,0.8684742363080113
258,1,0,0.8582810561425505,1,0.6536558886277117,1.0,0.9311404508638738,1,1,0.0,0.0,0.0,11.0,0.4933220958903637,0.0,0.0,0.0,11.0,0.8582810561425505,1,1,1.0
259,1,0,0.850467929689397,1,0.7098381148407362,1.0,0.9291059512038783,1,1,0.0,0.0,0.0,9.5,0.4933220958903637,0.0,0.0,0.0,9.5,0.850467929689397,1,1,1.0
260,3,0,-0.7958021182648871,-1,0.799297166572883,1.0,-0.9110495480929355,1,1,0.0,0.0,0.0,11.0,0.5365779348668462,0.0,0.0,0.0,11.0,-0.7958021182648871,-1,3,1.0
261,1,0,0.9368663252975884,1,0.33436739935637494,0.564479849916375,0.952073722439498,0,0,0.0,0.0,0.0,9.0,0.3059025336165697,0.0,0.0,0.0,9.0,0.9368663252975884,1,1,0.564479849916375
262,3,0,0.8173498265932708,1,0.372135448138073,0.6473156234980729,0.9192961458330445,1,1,0.0,0.0,0.0,6.5,0.3060697128076613,0.0,0.0,0.0,6.5,0.8173498265932708,1,3,0.6473156234980729
263,3,0,0.817862506845407,1,0.350259852039133,0.707740166919133,0.9177398451644435,1,1,0.0,0.0,0.0,10.0,0.34158974650798485,0.0,0.0,0.0,10.0,0.817862506845407,1,3,0.707740166919133
264,2,0,0.009807765459056839,1,0.3577227992958696,0.6394789797758696,0.019613015488836916,0,0,0.0,0.0,0.0,10.5,0.36969090138799127,0.0,0.0,0.0,10.5,0.009807765459056839,1,2,0.6394789797758696
265,1,0,-0.7041995080613369,-1,0.5494668449236265,0.9327410849236266,-0.8678905701824946,1,1,0.0,0.0,0.0,11.0,0.42973343685120396,0.0,0.0,0.0,11.0,-0.7041995080613369,-1,1,0.9327410849236266
266,2,0,-0.7055153133795692,-1,0.796113513887506,1.0,-0.8694439038898594,1,1,0.0,0.0,0.0,10.0,0.5186546052105948,0.0,0.0,0.0,10.0,-0.7055153133795692,-1,2,1.0
267,3,0,0.778270422796522,1,0.7941668522556529,1.0,0.9021588830542497,1,1,0.0,0.0,0.0,9.5,0.5365779348668462,0.0,0.0,0.0,9.5,0.778270422796522,1,3,1.0
268,2,0,0.863251286257965,1,0.5160639388173847,0.8992980072973846,0.9330661481371108,1,1,0.0,0.0,0.0,9.5,0.46210318698479635,0.0,0.0,0.0,9.5,0.863251286257965,1,2,0.8992980072973846
269,0,0,0.011971399624099585,1,0.5834163261588043,0.8574326231188044,0.023938225166216475,0,0,0.0,0.0,0.0,11.0,0.39250914707333545,0.0,0.0,0.0,11.0,0.011971399624099585,1,0,0.8574326231188044
270,2,0,-0.7862744824719698,-1,0.7159823262209637,1.0,-0.9072766204865834,1,1,0.0,0.0,0.0,11.0,0.48676610970098505,0.0,0.0,0.0,11.0,-0.7862744824719698,-1,2,1.0
271,2,0,0.8254379226688959,1,0.7597600750721032,1.0,0.9204867046680018,0,0,0.0,0.0,0.0,10.0,0.5186546052105948,0.0,0.0,0.0,10.0,0.8254379226688959,1,2,1.0
272,3,0,0.8220986621682611,1,0.32231637639772637,0.6206359411977264,0.9190854560096746,0,0,0.0,0.0,0.0,10.5,0.389166085121711,0.0,0.0,0.0,10.5,0.8220986621682611,1,3,0.6206359411977264
273,1,0,0.8105168983255041,1,0.5171250373654718,0.7828395103254718,0.9149897370276866,0,0,0.0,0.0,0.0,10.0,0.418198527930274,0.0,0.0,0.0,10.0,0.8105168983255041,1,1,0.7828395103254718
274,1,0,0.8005749577649883,1,0.6997022327969075,0.841850560658693,0.9147219468299623,0,0,0.0,0.0,0.0,4.5,0.4507646412813818,0.0,0.0,0.0,4.5,0.8005749577649883,1,1,0.841850560658693
275,2,0,-0.7117357364563972,-1,0.38192124598075505,0.672806560540755,-0.8736893530853541,0,0,0.0,0.0,0.0,9.0,0.41122471618045886,0.0,0.0,0.0,9.0,-0.7117357364563972,-1,2,0.672806560540755
276,2,0,-0.7969889296002592,-1,0.4638854254882801,0.7274280046882801,-0.9118959984931939,0,0,0.0,0.0,0.0,10.0,0.39546158705444295,0.0,0.0,0.0,10.0,-0.7969889296002592,-1,2,0.7274280046882801
277,5,0,-0.7736522830541803,-1,0.7913726609072049,1.0,-0.9022765671283677,1,1,0.0,0.0,0.0,10.5,0.5616693672347711,0.0,0.0,0.0,10.5,-0.7736522830541803,-1,5,1.0
278,4,0,-0.8698547018936829,-1,0.7910280180325227,1.0,-0.9360349407463723,0,0,0.0,0.0,0.0,9.5,0.5504179383152993,0.0,0.0,0.0,9.5,-0.8698547018936829,-1,4,1.0
279,2,0,0.7424674130572485,1,0.7436640864591091,1.0,0.8841975694807782,0,0,0.0,0.0,0.0,11.0,0.5186546052105948,0.0,0.0,0.0,11.0,0.7424674130572485,1,2,1.0
280,1,0,-0.6839997809957018,-1,0.6790690068968346,0.9492085904554373,-0.8569912613652488,0,0,0.0,0.0,0.0,10.0,0.47283655431382077,0.0,0.0,0.0,10.0,-0.6839997809957018,-1,1,0.9492085904554373
281,1,0,-0.7543834447320968,-1,0.36147830043368345,0.6216383618736835,-0.8935112691079525,0,0,0.0,0.0,0.0,11.0,0.3262199253004304,0.0,0.0,0.0,11.0,-0.7543834447320968,-1,1,0.6216383618736835
282,1,0,-1.0,-1,0.3925100444403125,0.7300095593203125,-0.9640275800758169,1,1,0.0,0.0,0.0,8.0,0.3563028436139049,0.0,0.0,0.0,8.0,-1.0,-1,1,0.7300095593203125
283,4,0,-0.8184239028890076,-1,0.5283697047229249,0.8454672586429249,-0.9194296876363118,0,0,0.0,0.0,0.0,11.0,0.5150864040975339,0.0,0.0,0.0,11.0,-0.8184239028890076,-1,4,0.8454672586429249
284,4,0,0.8232225503837757,1,0.5364664247372073,0.8264592106572073,0.9213404121020364,1,1,0.0,0.0,0.0,6.5,0.42976272096256196,0.0,0.0,0.0,6.5,0.8232225503837757,1,4,0.8264592106572073
285,0,0,-0.7392600411158183,-1,0.5033016916142403,0.7426618452142404,-0.8869578109376006,0,0,0.0,0.0,0.0,10.0,0.34368027498727094,0.0,0.0,0.0,10.0,-0.7392600411158183,-1,0,0.7426618452142404
286,2,0,0.7660948591816458,1,0.5820021679497838,0.7976016610697838,0.897875999710249,0,0,0.0,0.0,0.0,8.0,0.4384277747750205,0.0,0.0,0.0,8.0,0.7660948591816458,1,2,0.7976016610697838
287,1,0,-0.8473567418593115,-1,0.44499381357979334,0.7245308222197935,-0.9292852005040513,0,0,0.0,0.0,0.0,10.0,0.3804101293954631,0.0,0.0,0.0,10.0,-0.8473567418593115,-1,1,0.7245308222197935
288,2,0,0.8735964441445019,1,0.6495044943893198,0.9007171793329533,0.9357701706693826,0,0,0.0,0.0,0.0,11.0,0.46361897004309793,0.0,0.0,0.0,11.0,0.8735964441445019,1,2,0.9007171793329533
