node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
69,2,0,-0.9996780908438454,-1,0.7504373535596853,1.0,-0.9639757297879921,1,1,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,-0.9996780908438454,-1,2,1.0
70,1,0,0.18338283396743477,1,0.7105982720312987,0.9809025485062909,0.3511594421255043,0,0,0.0,0.0,0.0,11.0,0.48718603870181365,0.0,0.0,0.0,11.0,0.18338283396743477,1,1,0.9809025485062909
71,0,0,0.32943781753388846,1,0.7090284524366486,0.9654170714619892,0.5776146663585479,0,0,0.0,0.0,0.0,10.0,0.45016600268752216,0.0,0.0,0.0,10.0,0.32943781753388846,1,0,0.9654170714619892
72,5,0,-0.9995830925238584,-1,0.33659668807952847,0.5625855243332856,-0.9639615520913767,0,0,0.0,0.0,0.0,7.5,0.4063110979369827,0.0,0.0,0.0,7.5,-0.9995830925238584,-1,5,0.5625855243332856
73,1,0,0.1958391297156582,1,0.23032159319003465,0.6110599900724619,0.37280613869800594,1,1,0.0,0.0,0.0,9.0,0.2784630234475276,0.0,0.0,0.0,9.0,0.1958391297156582,1,1,0.6110599900724619
74,5,0,0.11890221359643295,1,0.7204541236895503,1.0,0.23342086987421443,1,1,0.0,0.0,0.0,11.0,0.5711335578725031,0.0,0.0,0.0,11.0,0.11890221359643295,1,5,1.0
75,4,0,-0.999586634112651,-1,0.38348013724314045,0.6511899384682717,-0.9639609853662437,0,0,0.0,0.0,0.0,10.5,0.3958751090478459,0.0,0.0,0.0,10.5,-0.999586634112651,-1,4,0.6511899384682717
76,2,0,-0.9997039956727564,-1,0.5713498287041157,0.862977331219631,-0.9639797891020986,0,0,0.0,0.0,0.0,11.0,0.4738754433883517,0.0,0.0,0.0,11.0,-0.9997039956727564,-1,2,0.862977331219631
77,0,0,-0.9997250670912233,-1,0.6559801302204381,0.9135880781322628,-0.9639839109106374,0,0,0.0,0.0,0.0,8.0,0.45016600268752216,0.0,0.0,0.0,8.0,-0.9997250670912233,-1,0,0.9135880781322628
78,5,0,0.06388497993200963,1,0.2769759551066721,0.6646464559228255,0.1270791818801973,1,1,0.0,0.0,0.0,10.5,0.3588515019819028,0.0,0.0,0.0,10.5,0.06388497993200963,1,5,0.6646464559228255
79,1,0,0.11445345407626017,1,0.6685030127114289,1.0,0.2249908492771089,1,1,0.0,0.0,0.0,10.0,0.47583635024805615,0.0,0.0,0.0,10.0,0.11445345407626017,1,1,1.0
80,4,0,-0.9996515328853927,-1,0.7631068753766397,1.0,-0.9639713122945828,0,0,0.0,0.0,0.0,11.0,0.5494663841815813,0.0,0.0,0.0,11.0,-0.9996515328853927,-1,4,1.0
