involvement_threshold,opinion_variance_mean,opinion_variance_std,opinion_variance_sem,opinion_variance_ci_low,opinion_variance_ci_high,opinion_variance_n,extremist_ratio_mean,extremist_ratio_std,extremist_ratio_sem,extremist_ratio_ci_low,extremist_ratio_ci_high,extremist_ratio_n,homophily_ratio_mean,homophily_ratio_std,homophily_ratio_sem,homophily_ratio_ci_low,homophily_ratio_ci_high,homophily_ratio_n,sign_modularity_mean,sign_modularity_std,sign_modularity_sem,sign_modularity_ci_low,sign_modularity_ci_high,sign_modularity_n,cross_cutting_ratio_mean,cross_cutting_ratio_std,cross_cutting_ratio_sem,cross_cutting_ratio_ci_low,cross_cutting_ratio_ci_high,cross_cutting_ratio_n,edge_count_mean,edge_count_std,edge_count_sem,edge_count_ci_low,edge_count_ci_high,edge_count_n,opinion_variance_drop_vs_baseline,extremist_ratio_drop_vs_baseline
0.1,0.9414295743247069,0.03024120109180651,0.017459765590972093,0.9072084337664016,0.9756507148830121,3,0.9583333333333334,0.017017148213885152,0.009824855102126353,0.9390766173331657,0.977590049333501,3,0.597475695260403,0.08232667045967529,0.04753132535137914,0.5043142975716999,0.6906370929491061,3,-0.05411088005797268,0.015403410088447686,0.008893162961003469,-0.07154147946153948,-0.036680280654405886,3,0.40252430473959694,0.08232667045967529,0.04753132535137914,0.3093629070508938,0.49568570242830007,3,1454.6666666666667,71.51456728061308,41.28895467044157,1373.7403155126012,1535.5930178207323,3,0.0,0.0
0.3,0.662918305142492,0.02857661437593103,0.01649871600247191,0.630580821777647,0.6952557885073369,3,0.735,0.018874586088176867,0.01089724735885168,0.7136413951766507,0.7563586048233493,3,0.5795400182311455,0.0747832775681158,0.04317614543483416,0.49491477317887056,0.6641652632834205,3,-0.0660248242128631,0.011940833767019168,0.006894043589737091,-0.07953714964874779,-0.0525124987769784,3,0.4204599817688544,0.07478327756811577,0.04317614543483415,0.3358347367165795,0.5050852268211293,3,1472.3333333333333,68.5297988712453,39.565697825824394,1394.7845655947174,1549.8821010719491,3,0.2785112691822149,0.22333333333333338
0.5,0.5183006244564748,0.012959383152650897,0.007482103351714496,0.5036357018871145,0.5329655470258352,3,0.6166666666666667,0.04404070087241269,0.025426910503987255,0.5668299220788516,0.6665034112544818,3,0.5909690935520514,0.07869118367174965,0.04543237607573495,0.5019216364436109,0.6800165506604919,3,-0.05941167191836741,0.01521157508322874,0.008782406969100317,-0.07662518957780404,-0.04219815425893079,3,0.40903090644794854,0.07869118367174965,0.04543237607573495,0.31998344933950806,0.498078363556389,3,1442.6666666666667,131.53453285481092,75.94149795145677,1293.8213306818116,1591.512002651522,3,0.423128949868232,0.3416666666666667
0.7,0.4539681569849812,0.015223778880804768,0.008789452834915973,0.4367408294285459,0.4711954845414165,3,0.5508333333333334,0.046926360751003635,0.02709294701168144,0.49773115719043776,0.603935509476229,3,0.5922692188653347,0.08032430169004215,0.04637525720321455,0.5013737147470342,0.6831647229836352,3,-0.057373621568470874,0.016486634703596608,0.009518562984152528,-0.07603000501740984,-0.03871723811953192,3,0.4077307811346653,0.08032430169004215,0.04637525720321455,0.3168352770163648,0.4986262852529658,3,1438.0,136.92333621410194,79.05272502155339,1283.0566589577554,1592.9433410422446,3,0.48746141733972564,0.4075
0.9,0.4416382290817344,0.014353753125355091,0.008287143230805195,0.42539542834935623,0.45788102981411255,3,0.5491666666666667,0.044744645862196016,0.025833333333333347,0.49853333333333333,0.5998,3,0.5922692188653347,0.08032430169004215,0.04637525720321455,0.5013737147470342,0.6831647229836352,3,-0.057373621568470874,0.016486634703596608,0.009518562984152528,-0.07603000501740984,-0.03871723811953192,3,0.4077307811346653,0.08032430169004215,0.04637525720321455,0.3168352770163648,0.4986262852529658,3,1438.0,136.92333621410194,79.05272502155339,1283.0566589577554,1592.9433410422446,3,0.4997913452429725,0.4091666666666667
