tolerance_threshold,mean_opinion_mean,mean_opinion_std,mean_opinion_sem,mean_opinion_ci_low,mean_opinion_ci_high,mean_opinion_n,std_opinion_mean,std_opinion_std,std_opinion_sem,std_opinion_ci_low,std_opinion_ci_high,std_opinion_n,mean_abs_opinion_mean,mean_abs_opinion_std,mean_abs_opinion_sem,mean_abs_opinion_ci_low,mean_abs_opinion_ci_high,mean_abs_opinion_n,opinion_variance_mean,opinion_variance_std,opinion_variance_sem,opinion_variance_ci_low,opinion_variance_ci_high,opinion_variance_n,extremist_ratio_mean,extremist_ratio_std,extremist_ratio_sem,extremist_ratio_ci_low,extremist_ratio_ci_high,extremist_ratio_n,moderate_ratio_mean,moderate_ratio_std,moderate_ratio_sem,moderate_ratio_ci_low,moderate_ratio_ci_high,moderate_ratio_n,homophily_ratio_mean,homophily_ratio_std,homophily_ratio_sem,homophily_ratio_ci_low,homophily_ratio_ci_high,homophily_ratio_n,cross_cutting_ratio_mean,cross_cutting_ratio_std,cross_cutting_ratio_sem,cross_cutting_ratio_ci_low,cross_cutting_ratio_ci_high,cross_cutting_ratio_n,sign_modularity_mean,sign_modularity_std,sign_modularity_sem,sign_modularity_ci_low,sign_modularity_ci_high,sign_modularity_n,edge_count_mean,edge_count_std,edge_count_sem,edge_count_ci_low,edge_count_ci_high,edge_count_n
0.0,0.011774024593860462,0.019649451976106586,0.00439375103391919,0.0031622725673788495,0.020385776620342074,20,0.7730408437581577,0.00836523505707393,0.0018705234235381638,0.769374617848023,0.7767070696682925,20,0.7218964120069824,0.01065055923228759,0.0023815374441783026,0.7172285986163929,0.7265642253975719,20,0.5970609657935885,0.01290967101042398,0.0028866901946466416,0.5914030530120811,0.6027188785750959,20,0.62915,0.017300060845649026,0.003868411206575372,0.6215679140351122,0.6367320859648877,20,0.11485000000000001,0.011770949968371065,0.00263206442890267,0.10969115371935077,0.12000884628064924,20,0.5247012053983416,0.012889680879563808,0.0028822202654983954,0.5190520536779648,0.5303503571187185,20,0.47529879460165825,0.012889680879563815,0.0028822202654983967,0.4696496428812814,0.4809479463220351,20,0.02291375717088197,0.012129403490041836,0.0027122170730256735,0.017597811707751654,0.02822970263401229,20,2858.0,128.95164332333835,28.83446402812914,2801.484450504867,2914.515549495133,20
0.1,0.00721541139055804,0.013324042762369396,0.0029793465351772045,0.0013758921816107187,0.013054930599505361,20,0.6606071490615861,0.015085430615068948,0.003373204832515063,0.6539956675898566,0.6672186305333156,20,0.5310674544698727,0.02005202626745195,0.004483769382063393,0.5222792664810284,0.539855642458717,20,0.4361813791001793,0.019909463289871858,0.0044518913311690075,0.42745567209108803,0.44490708610927054,20,0.46044999999999997,0.0225376293527537,0.005039567128445186,0.4505724484282474,0.47032755157175254,20,0.3737500000000001,0.02159891566479061,0.004829664366675686,0.36428385784131573,0.38321614215868444,20,0.5203821730493583,0.00932008135606215,0.0020840335467983387,0.5162974672976336,0.524466878801083,20,0.47961782695064165,0.00932008135606215,0.0020840335467983387,0.4755331211989169,0.4837025327023664,20,0.01829949926425619,0.008802384475654559,0.0019682730051652437,0.014441684174132313,0.022157314354380068,20,3071.55,113.62795940214158,25.407984136777493,3021.7503510919164,3121.349648908084,20
0.3,0.0045555814020966316,0.015638234505869694,0.003496815540320747,-0.002298177056932032,0.011409339861125295,20,0.5624881380293455,0.01515018141764563,0.0033876835521309758,0.5558482782671688,0.5691279977915222,20,0.4301729102548736,0.01629540888910026,0.003643764199718251,0.4230311324234258,0.43731468808632135,20,0.31629434606383744,0.016919641702352377,0.0037833469001400176,0.308878986139563,0.3237097059881119,20,0.3234,0.017839636531581795,0.003989063997850546,0.31558143456421295,0.3312185654357871,20,0.57985,0.021976722134783275,0.00491414446159997,0.570218276855264,0.5894817231447359,20,0.5177815990931229,0.011498654396850223,0.0025711772881133943,0.5127420916084207,0.5228211065778252,20,0.48221840090687706,0.011498654396850223,0.0025711772881133943,0.4771788934221748,0.48725790839157934,20,0.01604974700579462,0.01077252975228895,0.002408810881575706,0.011328477677906238,0.020771016333683005,20,3225.8,123.2953663704401,27.569682051504557,3171.763423179051,3279.836576820949,20
0.5,0.0066493749087897765,0.012106627525023258,0.002707124212422204,0.0013434114524422565,0.011955338365137297,20,0.5118066244383629,0.017422074522128597,0.0038956942940546703,0.5041710636220157,0.5194421852547101,20,0.4171794775140709,0.0151137198123952,0.003379530489340103,0.4105555977549643,0.42380335727317753,20,0.2619721386925476,0.017570253930212165,0.003928828216988724,0.2542716353872497,0.2696726419978455,20,0.21515,0.021536444020604506,0.004815695282369055,0.20571123724655666,0.22458876275344336,20,0.40474999999999994,0.02021951896975843,0.004521221888872636,0.3958884050978096,0.4136115949021903,20,0.512921672747812,0.010494394368667951,0.0023466179191032528,0.5083223016263696,0.5175210438692543,20,0.4870783272521879,0.010494394368667951,0.0023466179191032528,0.48247895613074554,0.4916776983736303,20,0.011320472054391352,0.010025238042186744,0.0022417113752946465,0.006926717758813846,0.015714226349968857,20,3334.8,133.37426564687095,29.82339244355184,3276.3461508106384,3393.253849189362,20
0.7,0.006528146418131185,0.014187408974402967,0.0031724010891355605,0.0003102402834254869,0.012746052552836885,20,0.49720255401898,0.012690886131362508,0.0028377684084435893,0.49164052793843055,0.5027645800995294,20,0.42106611857850196,0.011876206348157893,0.002655600470929558,0.41586114165548005,0.42627109550152387,20,0.24711602199887173,0.012572392161500868,0.0028112723512901455,0.24160592819034304,0.2526261158074004,20,0.11699999999999999,0.016257791654271013,0.0036353527302978744,0.10987470864861616,0.12412529135138382,20,0.37689999999999996,0.01829552720720215,0.004091004251950089,0.36888163166617777,0.38491836833382215,20,0.5150494827615104,0.010525737570207125,0.0023536264720306595,0.5104363748763303,0.5196625906466905,20,0.48495051723848964,0.010525737570207128,0.0023536264720306604,0.48033740935330954,0.48956362512366974,20,0.013393416861056254,0.010282768310603646,0.0022992968939390423,0.008886794948935732,0.017900038773176776,20,3415.1,123.59351882172804,27.63635096637836,3360.9327521058985,3469.2672478941013,20
0.9,0.006205688921691936,0.014170367814806,0.0031685905700081364,-4.748595524010912e-06,0.012416126438907884,20,0.5144590881873987,0.010570691258973901,0.0023636784224228477,0.50982627847945,0.5190918978953475,20,0.43554259827420516,0.0117062533126705,0.0026175978168963337,0.43041210655308837,0.44067308999532195,20,0.26450953165066093,0.010861079130339898,0.0024286111244444307,0.25974945384674986,0.269269609454572,20,0.22389999999999993,0.01505044150427768,0.0033653810294949084,0.21730385318218992,0.23049614681780994,20,0.37345000000000006,0.020919582867935514,0.004677760935364381,0.36428158856668585,0.38261841143331426,20,0.515903636206727,0.007574924960227722,0.0016938047135529077,0.5125837789681633,0.5192234934452906,20,0.48409636379327303,0.007574924960227722,0.0016938047135529077,0.4807765065547093,0.48741622103183674,20,0.01454529668368873,0.007206264169607058,0.0016113696547062455,0.011387012160464489,0.017703581206912972,20,3440.7,121.17151827927744,27.094775180932267,3387.594240645373,3493.805759354627,20
1.0,0.005514891685978988,0.014774897672146261,0.003303767555552244,-0.0009604927229034102,0.011990276094861387,20,0.5266279902021325,0.01114183602171559,0.002491390273871188,0.5217448652653449,0.53151111513892,20,0.44200556332492213,0.012263328813475154,0.0027421636857362284,0.43663092250087915,0.4473802041489651,20,0.2771775185752264,0.01170914423111337,0.0026182442459119,0.27204575985323903,0.2823092772972137,20,0.22415000000000002,0.014517774949133361,0.0032462731668305746,0.2177873045930121,0.23051269540698793,20,0.3785,0.020582312283787953,0.004602344940067881,0.369479403917467,0.38752059608253303,20,0.5152405758267784,0.0067712497457845895,0.0015140974724202512,0.5122729447808347,0.5182082068727221,20,0.48475942417322154,0.0067712497457845895,0.0015140974724202512,0.4817917931272778,0.48772705521916526,20,0.013226076336373788,0.006377526435552007,0.001426058263819622,0.01043100213928733,0.016021150533460246,20,3512.45,140.01070447798287,31.30734527904039,3451.0876032530805,3573.812396746919,20
